271,7599976
272,7654175
273,2683551
274,1636977
275,5815225
276,8713063
277,7495576
278,6817563
279,2189359
280,4359787
281,5547165
282,6299743
283,7445569
284,6430434
285,1141354
286,6425958
287,7749969
288,3580436
289,6451463
290,2742104
291,5581727
292,4311394
293,3547700
294,5114558
295,6065812
296,3267297
297,5398446
298,6661345
299,4700575
300,6252014
301,6047048
302,7818018
303,3411880
304,4366979
305,1678074
306,8639849
307,5112747
308,2544398
309,4072720
310,2602106
311,6836929
312,8995375
313,4331883
314,6279935
315,7057569
316,3795471
317,2184756
318,4752724
319,5130025
320,5451470
321,6715964
322,4089000
323,3691511
324,3858661
325,3157696
326,3042675
327,7960464
328,6044025
329,7051228
330,3173725
331,3842639
332,5753790
333,5632605
334,7827197
335,6239147
336,5292955
337,3643376
338,2514398
339,8002422
340,5821769
341,2034797
342,4643648
343,5257442
344,6539105
345,8446039
346,3305854
347,4324697
348,6017714
349,2514993
350,4323573
351,2235415
352,2113058
353,3695339
354,4624611
355,2535114
356,1897012
357,3794582
358,3177595
359,2945043
360,5190084
361,2825794
362,2560236
363,5842967
364,8535125
365,8484853
366,3295478
367,4473289
368,7908651
369,8319477
370,7246252
371,7428693
372,2609922
373,7990306
374,7855212
375,6958363
376,6698268
377,6453154
378,2154221
379,6465392
380,4593559
381,3597171
382,8674134
383,1785774
384,6093813
385,6410974
386,8020009
387,6155512
388,2129679
389,6667917
390,3337986
391,4389288
392,4598420
393,6063671
394,6692275
395,2989793
396,8232950
397,3058307
398,7973730
399,1275064
400,2980599
401,4988198
402,3191897
403,3349927
404,4453687
405,6590327
406,2326290
407,7264676
408,7480837
409,4532336
410,5809022
411,8935709
412,6101811
413,7532674
414,7761708
415,5668846
416,4402957
417,6664767
418,5362585
419,1039790
420,7797095
421,8941200
422,5699734
423,1392098
424,7123591
425,6807650
426,6770493
427,1708007
428,5320110
429,8219837
430,5665818
431,8568679
432,8600644
433,6487052
434,5062679
435,3998206
436,2561098
437,1051324
438,2835410
439,1290085
440,8199155
441,8407872
442,1934875
443,5114589
444,2511533
445,6382189
446,1399979
447,4659490
448,8032241
449,5616161
450,2262039
451,4002411
452,3093888
453,2042036
454,6313256
455,2084463
456,8002333
457,4964683
458,7335027
459,5547150
460,3075996
461,5029142
462,8249728
463,5265244
464,4939262
465,8878789
466,6595080
467,2839733
468,5199333
469,3202117
470,2127337
471,5530271
472,5197533
473,7622267
474,7277764
475,3286235
476,6690808
477,8604513
478,2295741
479,2350403
480,7349211
481,2165671
482,3660462
483,7501834
484,8794679
485,5008226
486,7902182
487,5831890
488,3464039
489,6260826
490,8404840
491,3133957
492,3179894
493,3373987
494,8589938
495,2922997
496,4277491
497,8518967
498,1406517
499,8154051
500,2471894
501,8386116
502,8580666
503,4341762
504,1669282
505,7199889
506,3977720
507,5026332
508,4183400
509,7565507
510,3971874
511,1583595
512,3897120
513,2924519
514,2142149
515,6410115
516,1491699
517,4967768
518,8523411
519,8341113
520,6573912
521,7946470
522,5422346
523,8950914
524,1751539
525,4887632
526,6831508
527,6506424
528,1591093
529,8311536
530,3364249
531,3623753
532,8966674
533,3984269
534,3083690
535,6799680
536,8309753
537,5630370
538,1917663
539,8386373
540,5531150
541,8690372
542,4651362
543,6909923
544,3905983
545,3565763
546,2068371
547,5102718
548,1880419
549,8221724
550,4660178
551,4034454
552,4974845
553,7366239
554,8944831
555,5917221
556,3276369
557,5315029
558,7044325
559,4702015
560,6696796
561,8470872
562,4119126
563,2042693
564,3046858
565,6268154
566,7559885
567,2428788
568,4106224
569,2031664
570,5465927
571,8972571
572,7510599
573,2579986
574,2080875
575,4759251
576,4563867
577,3487159
578,6315598
579,4910032
580,2596266
581,7152194
582,6086927
583,6346869
584,2770118
585,5627283
586,5775654
587,8383236
588,6265615
589,3400789
590,1661152
591,4166324
592,3238696
593,6321802
594,7708553
595,3272243
596,4305680
597,4841306
598,8905680
599,8376224
600,7003407
601,3979238
602,1220104
603,2053722
604,7452789
605,2038641
606,6910098
607,5965754
608,2447661
609,4220830
610,1161379
611,7482686
612,3331706
613,2726136
614,8616214
615,5304245
616,6617560
617,4502175
618,3979271
619,2469483
620,1698690
621,1341940
622,5560534
623,2260920
624,3142566
625,2159458
626,1786528
627,6613163
628,1486220
629,3721066
630,7178810
631,2309489
632,6025888
633,1129149
634,5588433
635,5005530
636,7643228
637,3983258
638,8668141
639,8534657
640,4192756
641,7094371
642,2544664
643,3805498
644,3816251
645,8551952
646,5346566
647,8194335
648,8229062
649,7848034
650,4555822
651,8433074
652,6459351
653,1550149
654,5770865
655,3146156
656,2911973
657,4899173
658,4277055
659,4503974
660,5944682
661,3310826
662,4141197
663,5113854
664,3266170
665,1781586
666,2408781
667,2022592
668,7030647
669,4526392
670,1656141
671,6392344
672,3190173
673,5606298
674,2131181
675,2780118
676,1190196
677,1158321
678,7273134
679,5144636
680,3747720
681,4448212
682,3480774
683,3721800
684,2664759
685,7108725
686,4562985
687,5403772
688,7381536
689,4433524
690,4374419
691,4922724
692,3630476
693,6007722
694,2709294
695,2218947
696,4675481
697,5184553
698,5949484
699,4974299
700,7535204
701,3527449
702,3508210
703,6791559
704,1861230
705,7877604
706,7774717
707,4941921
708,2032211
709,5877481
710,1931104
711,3390126
712,7625914
713,8474906
714,8717814
715,8957165
716,1756548
717,7012207
718,7672719
719,5700578
720,7758808
721,2697994
722,5851189
723,4846597
724,1307634
725,1477223
726,1595140
727,1074875
728,4162099
729,4574204
730,2268425
731,5472894
732,6996144
733,6389311
734,2498147
735,1453108
736,7629185
737,5843643
738,8723475
739,4305469
740,6909743
741,6711894
742,7867836
743,1474228
744,4886689
745,4575923
746,3008066
747,7854082
748,8630823
749,7359218
750,1560444
751,4748178
752,8826935
753,2152696
754,6475458
755,6752934
756,5919148
757,7630244
758,1472267
759,7523230
760,8067063
761,8486400
762,1101908
763,4115862
764,5731607
765,4592183
766,3176535
767,8446298
768,2937738
769,3665608
770,6068413
771,2234240
772,2927031
773,5876186
774,8746735
775,6402092
776,2186554
777,4641529
778,1329688
779,5349911
780,5693460
781,4337806
782,8809502
783,6309868
784,5360487
785,2973320
786,6752620
787,8305018
788,6775266
789,2003031
790,1166336
791,1005686
792,4263433
793,4939628
794,5464848
795,3616399
796,8017749
797,7334164
798,3236024
799,6809208
800,1981474
801,8406066
802,2887905
803,2581594
804,7015317
805,7861689
806,5072137
807,1716799
808,1991425
809,6074438
810,6907022
811,3283482
812,1658146
813,5141123
814,4216431
815,5526560
816,6686913
817,3924718
818,3881553
819,7036174
820,3883564
821,5336772
822,4743077
823,4268503
824,1021409
825,7971431
826,6098927
827,7821923
828,7253409
829,8359986
830,3589287
831,5347635
832,3790498
833,7427443
834,6752441
835,7296976
836,3906202
837,5197785
838,1302086
839,8503881
840,5950805
841,7937104
842,2518680
843,2748563
844,7458032
845,2457042
846,7001097
847,8269798
848,2615969
849,8306859
850,2089354
851,4462017
852,2042783
853,7917126
854,7156967
855,8475131
856,6179315
857,6937433
858,8173830
859,8933563
860,3717553
861,4040858
862,1057141
863,1507850
864,5536913
865,5351972
866,6983640
867,1215991
868,4117924
869,4782265
870,6393893
871,6937853
872,4631545
873,8397859
874,1978396
875,5148387
876,3504499
877,2201822
878,4041114
879,3367432
880,1941900
881,5461646
882,8446209
883,6897221
884,8921035
885,2909437
886,2834906
887,4266929
888,5777911
889,6114461
890,8459631
891,6331357
892,8928264
893,5285303
894,2209564
895,2646029
896,6542060
897,5738765
898,6388366
899,5912542
900,8251065
901,7760872
902,2909544
903,1003756
904,3641770
905,7759230
906,2362023
907,1199697
908,6693987
909,3382076
910,7509051
911,1019312
912,8886717
913,8873783
914,7000031
915,2187538
916,2790095
917,7061917
918,3988703
919,6004812
920,6893417
921,2317081
922,4623245
923,6357131
924,8426420
925,4370540
926,2282580
927,1653884
928,7689935
929,1354138
930,6964589
931,1178837
932,3343563
933,5432340
934,3310185
935,2892606
936,2540860
937,4313777
938,2123439
939,4831664
940,5461595
941,5992998
942,8825662
943,4119012
944,7147818
945,6179502
946,8509587
947,5217112
948,4820979
949,4510915
950,3600466
951,3935427
952,5681815
953,4347446
954,8996672
955,5007377
956,1252439
957,7263865
958,2775045
959,6459363
960,7685190
961,6004682
962,3636339
963,5545925
964,3010253
965,7422846
966,8765312
967,7144303
968,7855138
969,3204925
970,3097980
971,4683591
972,4059960
973,7948764
974,2105540
975,4231994
976,8262615
977,1329205
978,2381006
979,7607666
980,7097455
981,1491166
982,6635528
983,2703203
984,7230666
985,6209290
986,6961282
987,6288427
988,3502599
989,5162198
990,6211381
991,6022963
992,8899611
993,2731704
994,2811569
995,2361421
996,8351707
997,4321225
998,8267714
999,1357829
1000,4846799
1001,5806433
1002,6052633
1003,2980875
1004,8773195
1005,4576374
1006,5750437
1007,8658350
1008,8892240
1009,1256118
1010,4516397
1011,8856309
1012,8468115
1013,6657995
1014,1416617
1015,1803246
1016,5495636
1017,3984777
1018,3702608
1019,1405789
1020,4306205
1021,4845651
1022,5223684
1023,6750874
1024,7663655
1025,6202591
1026,2426874
1027,5849319
1028,1043854
1029,6732938
1030,6599352
1031,5021843
1032,4255383
1033,7733186
1034,8239721
1035,1797901
1036,1654978
1037,5277029
1038,4916325
1039,7728523
1040,8275281
1041,3327873
1042,8352150
1043,4592407
1044,3003058
1045,1498973
1046,7669668
1047,2226217
1048,2880929
1049,5205168
1050,6811432
1051,8194841
1052,4647656
1053,2338270
1054,4703747
1055,8360722
1056,6795810
1057,7037103
1058,6649052
1059,3926932
1060,1886904
1061,2904016
1062,6985714
1063,4642716
1064,7092832
1065,2830508
1066,2751106
1067,4667456
1068,2035917
1069,6538287
1070,1286474
1071,6731553
1072,4211035
1073,6975161
1074,4354153
1075,5075580
1076,5859000
1077,5198464
1078,1341056
1079,1545777
1080,4125137
1081,4122930
1082,1882745
1083,3824867
1084,6720245
1085,7800066
1086,4618768
1087,6966612
1088,7598639
1089,4511463
1090,3104840
1091,7761386
1092,7433242
1093,8481788
1094,4685583
1095,1921452
1096,1069877
1097,2419945
1098,4088616
1099,8775201
1100,4615814
1101,6046446
1102,8665245
1103,1549792
1104,5663968
1105,3581286
1106,4738699
1107,8205846
1108,4242775
1109,2742031
1110,5348208
1111,7603483
1112,2704509
1113,3260069
1114,8326705
1115,6012465
1116,2911667
1117,6955169
1118,8764201
1119,2137323
1120,8986026
1121,3966272
1122,8716334
1123,5266131
1124,3216855
1125,1690411
1126,7489411
1127,1144655
1128,2745227
1129,5256575
1130,6426979
1131,7393057
1132,8985952
1133,2866904
1134,6959099
1135,1675006
1136,3921387
1137,1834411
1138,1439232
1139,2780523
1140,4798611
1141,7278826
1142,4295663
1143,3591390
1144,6221445
1145,2642504
1146,3839914
1147,3581748
1148,5526249
1149,8192284
1150,5305728
1151,4065070
1152,4457118
1153,5756974
1154,2802083
1155,3739995
1156,7418593
1157,8492806
1158,4593995
1159,5169039
1160,3663145
1161,4748627
1162,1561626
1163,5770228
1164,2564501
1165,1571130
1166,1479138
1167,4171697
1168,4828460
1169,7447600
1170,1775813
1171,5852023
1172,6158865
1173,6640373
1174,3559279
1175,7206378
1176,7323310
1177,4068785
1178,7372235
1179,2511156
1180,7800666
1181,3077299
1182,8960486
1183,4564074
1184,3583562
1185,6502323
1186,6843761
1187,8388125
1188,2683180
1189,5214323
1190,2904711
1191,8015610
1192,7059211
1193,3757629
1194,3548466
1195,8154053
1196,7661262
1197,8647762
1198,8473889
1199,4245107
1200,8523567
1201,8250192
1202,4713816
1203,1992190
1204,5859097
1205,1015857
1206,6772056
1207,3690272
1208,7179205
1209,1861282
1210,8989972
1211,7488749
1212,1901263
1213,1037377
1214,8125101
1215,5120767
1216,5150031
1217,4851463
1218,1705899
1219,5515368
1220,7661402
1221,2782653
1222,4473007
1223,3112869
1224,8513300
1225,1766176
1226,1044528
1227,3441830
1228,5295827
1229,3658785
1230,3360014
1231,3381879
1232,8623579
1233,2068202
1234,1089350
1235,7365432
1236,3956347
1237,8884316
1238,4225586
1239,3778102
1240,1245836
1241,3876189
1242,4553983
1243,3044947
1244,1249098
1245,2645687
1246,5026539
1247,7235364
1248,6767763
1249,3494313
1250,7225259
1251,1356313
1252,2746249
1253,3374370
1254,4384621
1255,7280893
1256,2980693
1257,3563856
1258,6648089
1259,1107047
1260,3297241
1261,1958193
1262,3146629
1263,8716843
1264,1245466
1265,3865533
1266,1706610
1267,8802258
1268,5974995
1269,5270445
1270,3962917
1271,7382077
1272,6167669
1273,1753377
1274,6489357
1275,7033227
1276,7982915
1277,5933628
1278,5474097
1279,1451701
1280,3589821
1281,6730085
1282,1474190
1283,3739350
1284,4761666
1285,8679209
1286,4044515
1287,3017206
1288,7418671
1289,5236151
1290,6770092
1291,4277385
1292,1188125
1293,4612047
1294,1951980
1295,1262415
1296,3893506
1297,5821068
1298,8536203
1299,8317755
1300,3270992
1301,6540256
1302,5882813
1303,3585541
1304,5821407
1305,7778507
1306,7563538
1307,7757217
1308,1200612
1309,2378336
1310,4408859
1311,2612626
1312,5385757
1313,7047466
1314,8408382
1315,3191657
1316,8831462
1317,5142485
1318,5117506
1319,3228549
1320,2087487
1321,2053123
1322,8567069
1323,4754267
1324,1485447
1325,2610303
1326,2240031
1327,4445741
1328,5048843
1329,4782677
1330,6440653
1331,7859796
1332,6016203
1333,4063304
1334,8674746
1335,3121265
1336,1594775
1337,2003261
1338,5114045
1339,7859543
1340,5576870
1341,8019570
1342,2725604
1343,4242502
1344,1625143
1345,3622858
1346,4527678
1347,1606238
1348,1381256
1349,4388318
1350,5992872
1351,8287373
1352,8611415
1353,7279229
1354,5626850
1355,8410074
1356,7495802
1357,1069419
1358,1364148
1359,8676940
1360,6063553
1361,7978661
1362,2840185
1363,2024937
1364,3839430
1365,6348013
1366,7448976
1367,7970273
1368,3615383
1369,5784405
1370,5885817
1371,3980492
1372,2873175
1373,8970559
1374,2510894
1375,8426021
1376,6377644
1377,1212372
1378,5879714
1379,7203052
1380,7387558
1381,1424040
1382,1229075
1383,5177432
1384,3900934
1385,6033200
1386,6228128
1387,3195890
1388,1868179
1389,5068764
1390,3869394
1391,4311713
1392,2116926
1393,3751971
1394,2101676
1395,5752915
1396,7525389
1397,5833205
1398,3639224
1399,4615154
1400,3627387
1401,6738757
1402,7969775
1403,1210827
1404,3524383
1405,8528600
1406,5987328
1407,2605740
1408,4700351
1409,2784338
1410,8680940
1411,4841880
1412,8822989
1413,1333185
1414,6802702
1415,5232391
1416,6890631
1417,7541523
1418,1598052
1419,1237429
1420,4808083
1421,6027234
1422,3887977
1423,3742900
1424,8566906
1425,3856766
1426,6445497
1427,4951862
1428,7029201
1429,3962579
1430,6306211
1431,4432904
1432,7254639
1433,3184198
1434,1577450
1435,8416693
1436,7111933
1437,6256073
1438,3264388
1439,3923783
1440,5747493
1441,4143739
1442,6723617
1443,3416842
1444,2009855
1445,6493691
1446,5350262
1447,3513972
1448,4785943
1449,4095190
1450,6108926
1451,6820227
1452,2034490
1453,7125312
1454,5878501
1455,4843249
1456,5928086
1457,5964684
1458,8871124
1459,3246364
1460,4254553
1461,7369544
1462,1245005
1463,6298882
1464,7460382
1465,1292628
1466,1325702
1467,8796235
1468,6341684
1469,1307466
1470,6006441
1471,8588318
1472,5001211
1473,3096551
1474,2203415
1475,6457369
1476,8263258
1477,3086933
1478,7322728
1479,3135817
1480,5525373
1481,4785363
1482,2126650
1483,4992187
1484,7074598
1485,4569598
1486,1628157
1487,2144391
1488,8150339
1489,7401017
1490,3796948
1491,8397906
1492,5944315
1493,4192722
1494,2242691
1495,4119134
1496,4894104
1497,2127542
1498,4629299
1499,4159718
1500,1773057
1501,1194336
1502,3204437
1503,7982984
1504,3468356
1505,4615093
1506,6833167
1507,5394911
1508,2815964
1509,1218198
1510,3381361
1511,4651085
1512,2513854
1513,8896734
1514,1205702
1515,4593063
1516,3352466
1517,6720021
1518,4777119
1519,4946579
1520,5160814
1521,8498704
1522,6232794
1523,2149742
1524,4924259
1525,2732281
1526,6840074
1527,6710245
1528,1442662
1529,5280728
1530,2648214
1531,7755694
1532,2218141
1533,8358747
1534,2914745
1535,1559433
1536,5544937
1537,6743762
1538,7283832
1539,6147150
1540,8352561
1541,4152473
1542,2308150
1543,5136842
1544,2897709
1545,1217094
1546,4094997
1547,8517479
1548,1073061
1549,7035360
1550,3281622
1551,6934410
1552,1644871
1553,4580735
1554,3576021
1555,6560195
1556,1246499
1557,1430330
1558,4058236
1559,8682899
1560,5602516
1561,7584486
1562,5024114
1563,7840812
1564,3017261
1565,7708434
1566,6406716
1567,5943999
1568,6319895
1569,1486628
1570,4233710
1571,7398490
1572,3381843
1573,8605076
1574,5613812
1575,7748905
1576,4406765
1577,5373732
1578,8358536
1579,2845001
1580,8298354
1581,2135501
1582,4311774
1583,2176168
1584,7748735
1585,4826697
1586,8082261
1587,6543514
1588,3924102
1589,4442286
1590,4090503
1591,8311279
1592,4806250
1593,8494170
1594,5981310
1595,3648287
1596,3057490
1597,7959012
1598,3563311
1599,2575187
1600,5056051
1601,3676525
1602,5691904
1603,7986959
1604,8189833
1605,1819347
1606,7071133
1607,2425983
1608,5144952
1609,1912746
1610,5123029
1611,5637791
1612,2263755
1613,8298068
1614,7965151
1615,2826821
1616,5524349
1617,6382998
1618,2757073
1619,2988741
1620,4321382
1621,2064172
1622,6110470
1623,5801126
1624,8375152
1625,7510839
1626,8855845
1627,1562820
1628,5463972
1629,4303829
1630,5518658
1631,6731233
1632,2419073
1633,8298733
1634,4220883
1635,3846924
1636,7880750
1637,1765119
1638,4489431
1639,2883962
1640,7043357
1641,1636977
1642,3771995
1643,2460429
1644,2953385
1645,4203967
1646,6638558
1647,6355152
1648,2296874
1649,4062654
1650,3676191
1651,7069621
1652,4988228
1653,7046622
1654,8590400
1655,7279267
1656,7442948
1657,2471750
1658,6556330
1659,5755483
1660,5757362
1661,4536960
1662,8309082
1663,7226072
1664,4369736
1665,2142447
1666,5235781
1667,7365699
1668,7532517
1669,8421077
1670,2963224
1671,1487209
1672,8411110
1673,4171444
1674,6448400
1675,7306756
1676,3645399
1677,6911461
1678,1993441
1679,6173586
1680,8541845
1681,5480934
1682,3340054
1683,5773313
1684,1801115
1685,4939734
1686,6260882
1687,4121674
1688,5121104
1689,6704990
1690,5925284
1691,3903251
1692,3179604
1693,4288474
1694,2968442
1695,5318694
1696,6148867
1697,4892597
1698,7386835
1699,3330621
1700,1396150
1701,8929902
1702,2297721
1703,1689712
1704,1788258
1705,2257205
1706,3053294
1707,3501960
1708,3682425
1709,7978933
1710,2102894
1711,3909349
1712,4173940
1713,1139186
1714,5209030
1715,1103736
1716,5422312
1717,1051289
1718,6806226
1719,2899791
1720,1878553
1721,2077401
1722,2679185
1723,6147906
1724,8485574
1725,6785692
1726,8550414
1727,8242319
1728,7791713
1729,8899343
1730,3163833
1731,2552903
1732,4652907
1733,8322629
1734,5895863
1735,5159246
1736,8915937
1737,1729731
1738,6134687
1739,1548652
1740,4283907
1741,7400608
1742,7059456
1743,8643376
1744,2430476
1745,8769359
1746,7790772
1747,7753355
1748,6052335
1749,1584084
1750,8956558
1751,7009059
1752,8120730
1753,2164111
1754,3046179
1755,6339311
1756,2757860
1757,1856472
1758,7973184
1759,8618765
1760,4993905
1761,2896988
1762,1460953
1763,6546952
1764,8536129
1765,8092903
1766,6735733
1767,3343730
1768,8479699
1769,3824515
1770,1732208
1771,7480357
1772,7109240
1773,6929109
1774,5846103
1775,2777818
1776,1857401
1777,6790871
1778,5717326
1779,7711520
1780,1964647
1781,7912674
1782,4079345
1783,8491117
1784,3471964
1785,2408492
1786,2035559
1787,1433608
1788,6131093
1789,4459833
1790,4996668
1791,5150858
1792,3875064
1793,4216352
1794,7233729
1795,4287367
1796,7021724
1797,8165117
1798,5599690
1799,1859164
1800,7354127
1801,3732590
1802,6875392
1803,3957799
1804,6814530
1805,7436157
1806,5789681
1807,2941623
1808,8675003
1809,3021169
1810,8151449
1811,8098950
1812,4824025
1813,7919200
1814,5313741
1815,3777462
1816,6785493
1817,8543631
1818,6604554
1819,8587462
1820,1180425
1821,8831840
1822,4663504
1823,2673316
1824,4301571
1825,6047714
1826,4816428
1827,3519500
1828,3074082
1829,4809021
1830,1385341
1831,1503296
1832,2014903
1833,5197776
1834,4657630
1835,1278511
1836,6805552
1837,1797608
1838,2861045
1839,5805033
1840,7150037
1841,2651376
1842,3457252
1843,3641026
1844,1386810
1845,6129517
1846,2013878
1847,7257245
1848,2972206
1849,6997933
1850,6630072
1851,7866746
1852,7789192
1853,1456462
1854,6939363
1855,4770908
1856,7569710
1857,5922714
1858,1407759
1859,3918296
1860,7922234
1861,2813624
1862,6306149
1863,1494754
1864,5673777
1865,1397708
1866,6931882
1867,7889069
1868,2139931
1869,7722320
1870,7228425
1871,6037725
1872,3577930
1873,6959447
1874,1410907
1875,1515875
1876,5587378
1877,7257083
1878,4531205
1879,1943883
1880,6357408
1881,1847651
1882,5551384
1883,5197164
1884,5906325
1885,7009524
1886,1325442
1887,4617587
1888,1206548
1889,8127811
1890,6942132
1891,8715759
1892,8298206
1893,3502330
1894,1175273
1895,7321312
1896,2030007
1897,5410807
1898,1606534
1899,7798465
1900,8724416
1901,7829160
1902,5135686
1903,8741748
1904,8026307
1905,1998326
1906,3735105
1907,7071014
1908,5455739
1909,8601819
1910,3097904
1911,6605977
1912,3034285
1913,4255876
1914,4220375
1915,4928281
1916,3850148
1917,6824159
1918,8382493
1919,3166783
1920,6157626
1921,8850148
1922,8569040
1923,5188248
1924,2067805
1925,4563145
1926,6989723
1927,5375132
1928,6073015
1929,5954552
1930,4556224
1931,5507365
1932,1090710
1933,7574880
1934,2864987
1935,3041067
1936,2605872
1937,5986069
1938,7765497
1939,3146822
1940,3675710
1941,6420328
1942,5816928
1943,6860314
1944,3302245
1945,5122324
1946,8073523
1947,3527760
1948,3746506
1949,8484373
1950,1693406
1951,8375722
1952,5354531
1953,5593586
1954,2055478
1955,6064640
1956,5676122
1957,1444355
1958,2017486
1959,1647750
1960,1300195
1961,4653077
1962,7796969
1963,3287930
1964,3960574
1965,2408942
1966,8000966
1967,6866462
1968,5575023
1969,2155668
1970,6155396
1971,2403550
1972,6135347
1973,6523107
1974,2836324
1975,4292194
1976,8702362
1977,8330584
1978,8472151
1979,3102173
1980,5690603
1981,1008035
1982,4053483
1983,3775257
1984,4342297
1985,3482262
1986,6229628
1987,2664143
1988,5303630
1989,2270513
1990,7611549
1991,6864841
1992,3649379
1993,5291537
1994,7992635
1995,1624016
1996,7804818
1997,6820855
1998,6168105
1999,8117439
2000,5599623
2001,3842590
2002,8902406
2003,7551629
2004,2414695
2005,8785467
2006,5500581
2007,6895428
2008,5829621
2009,3859557
2010,4277974
2011,6525717
2012,5829655
2013,5122760
2014,1181191
2015,3296641
2016,2665351
2017,2877356
2018,8167695
2019,1034537
2020,1491633
2021,5564150
2022,7926610
2023,8463213
2024,6382022
2025,4398159
2026,2108618
2027,3843403
2028,5631957
2029,4939066
2030,2994231
2031,5625939
2032,1015956
2033,4693278
2034,4193987
2035,8811912
2036,4372366
2037,3396033
2038,7741140
2039,3219238
2040,4727960
2041,7118773
2042,1269381
2043,5849223
2044,4851704
2045,8722620
2046,2083121
2047,3691025
2048,7256049
2049,7936726
2050,3868464
2051,5659697
2052,2097003
2053,6032003
2054,4327343
2055,1271903
2056,1306813
2057,8175235
2058,6066515
2059,8217796
2060,4875851
2061,8409040
2062,8238317
2063,7722837
2064,5179317
2065,6650151
2066,8482187
2067,1599177
2068,6687567
2069,5720593
2070,3448448
2071,5459328
2072,4776010
2073,4902554
2074,2681213
2075,3478567
2076,1484370
2077,6350275
2078,8681362
2079,6162723
2080,5604173
2081,3368575
2082,2370751
2083,8303638
2084,5145521
2085,3479307
2086,8941981
2087,8350443
2088,6226757
2089,7580041
2090,1049045
2091,5215122
2092,6620704
2093,1176038
2094,8589252
2095,4298132
2096,1955304
2097,4868748
2098,4468514
2099,6621092
2100,8261252
2101,2099301
2102,6413548
2103,1401490
2104,4913546
2105,7890926
2106,4310654
2107,7870061
2108,8104618
2109,7324823
2110,3604670
2111,4302533
2112,5514021
2113,5361917
2114,3769789
2115,2865492
2116,2347939
2117,1401370
2118,2288729
2119,7638404
2120,7695814
2121,3232917
2122,8406027
2123,3306749
2124,5745074
2125,1722925
2126,5548078
2127,8645196
2128,6045909
2129,8026108
2130,2009260
2131,1522757
2132,7735601
2133,8331287
2134,5311072
2135,5779277
2136,4129611
2137,3835605
2138,5457907
2139,2077643
2140,4727545
2141,1122370
2142,3797473
